id,title,location,salary_min,category,description,created
5665779784,Backend Developer (.NET C#),España,1664,IT Jobs,"TransPerfect Is More Than Just a Job… Our greatest asset is our people, and nothing is more important to us than ensuring that everyone knows that. Each of our 100 offices has its own individual identity, and each also has its own unique rewards. We’re looking for a Software Engineer to join our global team to be responsible for the quality, development, and execution of our software products. You will be part of a technology department that is comprised of a successful and multidisciplinary gr…",2026-03-14T22:27:54Z
5649080537,Payroll and Benefits Specialist,"Barcelona, España",1156,IT Jobs,"Clio is the global leader in legal AI technology, empowering legal professionals and law firms of every size to work smarter, faster, and more securely. We are transforming the legal experience for all by bettering the lives of legal professionals while increasing access to justice . Summary: We are currently looking for a Payroll and Benefits Specialist (Spanish Speaking) Core Responsibilities & Compensation Prepare and process payroll across various international pay cycles (e.g., semi-monthl…",2026-02-28T22:15:53Z
5649082507,Senior Software Engineer,España,1741,IT Jobs,"Job Description: Senior Software Engineer Dow Jones Barcelona Job ID About the Team: Our Technology team drives the evolution of our Technology, Engineering, Data, Product and User Experience functions. With a keen focus on delivering cutting-edge solutions, we shape the digital landscape for our customers, readers and users. From revolutionizing visuals to optimizing tools and harnessing the power of data, mobile, video and social platforms, our team is committed to providing a seamless and im…",2026-02-28T22:17:17Z
5650528984,AI Engineer,"Barcelona, España",2144,IT Jobs,"About Prosper AI Prosper AI specializes in AI Phone Agents for healthcare, providing human-like expertise while significantly reducing costs. Our AI Agents efficiently handle tasks for calling patients and payors such as claims status checks, benefit verification, prior authorizations, patient scheduling, and balance reminders. We aim to eliminate $200B in administrative waste, allowing healthcare professionals to focus more on healing and less on administrative tasks. What you'll do At Prosper…",2026-03-01T22:14:26Z
5586896873,AI Product Manager - Agentic Development,España,1670,IT Jobs,"Why should you join dLocal? dLocal enables the biggest companies in the world to collect payments in 40 countries in emerging markets. Global brands rely on us to increase conversion rates and simplify payment expansion effortlessly. As both a payments processor and a merchant of record where we operate, we make it possible for our merchants to make inroads into the world’s fastest-growing, emerging markets. By joining us you will be a part of an amazing global team that makes it all happen. Be…",2026-01-15T21:46:15Z
5394047262,Software Architect,España,1868,IT Jobs,"Our Software Architects are “hands-on” problem solvers who coach our engineers on code organization, technical debt solving and big features implementation. They are accountable for leading tech roadmaps (performance scalability, security…), experiment new technologies, make PoCs and make sure our architecture remains a reference in the SaaS industry. This is a unique opportunity to : - Work with complex and cross-cutting challenges: Building expertise around a complex codebase on which analysi…",2025-09-11T13:47:22Z
5680442252,Consultor/a SAP Invoice Management (VIM),"Vitoria-Gasteiz, Álava, España",1058,IT Jobs,"Indra Group, Tech for the future. Impulsamos la transformación digital con impacto, gracias a la tecnología avanzada, el conocimiento sectorial y el talento global.  ¡Únete a nuestro equipo! Serás parte del equipo de Soluciones de Gestión Empresarial con más de 3.000 profesionales especializados, que impulsan la eficiencia, el control y la escalabilidad de los procesos clave de negocio. Acompañarás a grandes y medianas organizaciones en su evolución operativa. Combinarás la tecnología, consulto…",2026-03-27T18:59:21Z
5070418468,Senior Android Engineer (Pass),España,1696,IT Jobs,"Join Proton and build a better internet where privacy is the default At Proton, we believe that privacy is a fundamental human right and the cornerstone of democracy. Since our inception in 2014, founded by a team of scientists from CERN, we have dedicated ourselves to providing free and open-source technology to millions worldwide, ensuring access to privacy, security and freedom online. Our journey began with Proton Mail, the largest secure email service globally, and has since expanded to in…",2025-03-02T12:05:12Z
5684516613,Senior Product Manager - API Platform,"Madrid, España",2038,IT Jobs,"Ebury helps ambitious businesses unlock global growth, and we take the same approach with our people. We encourage innovation and movement, collaboration and problem-solving, and foster an environment where everyone can feel they belong, are valued, supported and empowered to succeed. If you’re a collaborator who wants to help transform how businesses operate globally, get in touch - we’d love to discuss how Ebury can accelerate your career so you can shape the future. (Senior) Product Manager …",2026-03-31T23:40:46Z
5670116839,Data Engineer (Middle) ID50589,"Valladolid, España",2005,IT Jobs,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17 industries. We rank among the leaders in areas like application development and AI/ML, and our people-first culture has earned us multiple Best Place to Work awards. WHY JOIN US If you're looking for a place to grow, make an impact, and work with people who care, we'd love to meet you! ABOUT THE ROLE We are looking for a Mid-Level Data Engineer for a focused 2–3 mon…",2026-03-18T00:36:42Z
5673570840,Senior Data Engineer,"Barcelona, España",1601,IT Jobs,Role Overview We have an exciting opportunity for a Senior Data Engineer to join our growing Data Platform and Solutions team. The successful applicant will work alongside our architects and consultants to deliver high quality data solutions ( predominantly Azure-based ) to help our customers become more successful in delivering the insight to maximise and scale automated decision making. Responsibilities Understand customer requirements and work collaboratively to design data solutions that de…,2026-03-20T22:26:40Z
5681060261,Analista Seguros de Vida de Ahorro y Rentas. Principalmente para la emisión de seguros,España,2178,IT Jobs," Únete a nuestro equipo como Analista de Seguros de Vida (Ahorro y Rentas)  Buscamos talento con experiencia en seguros de vida para reforzar nuestros equipos de análisis y diseño funcional en un entorno tecnológico y colaborativo.  Motivos para sumarte a nuestro equipo: Ofrecemos un entorno donde tu conocimiento del sector asegurador se convierte en motor de transformación, con beneficios que impulsan tu desarrollo y bienestar.  Entorno humano y retador • Equipo multidisciplinar, diverso y col…",2026-03-28T07:59:58Z
5477358729,Ingeniero de Datos MIDDLE- En remoto,"Madrid, Comunidad de Madrid, España",925,IT Jobs,"SlashMobility SlashMobility es una firma boutique tecnológica que está construyendo algo diferente a la consultoría tradicional. No queremos ser una fábrica de horas ni una consultora masiva. Estamos creando una casa para la Tecno Élite: profesionales que quieren trabajar con grandes corporaciones en retos reales, con equipos pequeños, muy buenos y con impacto. Ayudamos a grandes organizaciones a diseñar y construir productos digitales y plataformas tecnológicas que realmente mueven su negocio.…",2025-11-02T19:02:58Z
5676550455,Frontend Engineer (Senior/Lead) ID55143,"Granada, España",1586,IT Jobs,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17 industries. We rank among the leaders in areas like application development and AI/ML, and our people-first culture has earned us multiple Best Place to Work awards. WHY JOIN US If you're looking for a place to grow, make an impact, and work with people who care, we'd love to meet you! ABOUT THE ROLE As a Senior/Lead Frontend Engineer , you will lead the development…",2026-03-24T05:50:17Z
4800602370,Senior Java Backend Developer,"Reus, Tarragona, España",2325,IT Jobs,"DESCRIPCIÓN DE LA OFERTA Estamos buscando un/a Senior Java Backend Developer , para incorporarse al departamento de desarrollo de una compañía de IT ubicada en Palma de Mallorca. Te involucrarás en los proyectos de uno de los principales clientes de la compañía, empresa líder a nivel mundial en su sector. La persona seleccionada no sería enviada a cliente, si no que trabajaría en las instalaciones de la empresa, junto con el resto de equipo de desarrollo. Funciones: Desarrollar componentes de s…",2024-07-30T15:53:46Z
5666347794,Data Annotator,"Vitoria-Gasteiz, Álava, España",2162,IT Jobs,"Innodata (NASDAQ: INOD) is a leading data engineering company. With more than 2,000 customers and operations in 13 cities around the world, we are an AI technology solutions provider-of-choice for 4 out of 5 of the world’s biggest technology companies, as well as leading companies across financial services, insurance, technology, law, and medicine. By combining advanced machine learning and artificial intelligence (ML/AI) technologies, a global workforce of subject matter experts, and a high-se…",2026-03-15T13:44:43Z
5681269603,MAQUINISTA DE ENSOBRADO,"Torrejón de Ardoz, Madrid, España",11,IT Jobs,"MAQUINISTA DE ENSOBRADO Resumen del rol Puesto como maquinista de ensobrado en entorno industrial, responsable de operar y supervisar maquinaria de ensobrado para garantizar una producción eficiente, segura y de calidad. La persona seleccionada contribuirá directamente al cumplimiento de plazos y estándares de servicio de la compañía en Torrejón de Ardoz. Responsabilidades Preparar, ajustar y operar máquinas de ensobrado según las órdenes de producción. Abastecer la máquina con materiales (sobr…",2026-03-28T12:45:08Z
5658340867,Data Center Technician - Spain - Albacete - On-site,"Albacete, España",2054,IT Jobs,"About Reboot Monkey Reboot Monkey is a global leader in data center services, operating in 166 countries and over 2,300 cities worldwide . Our mission: ""3 engineers within 1 hour of every data center globally."" The Role We're looking for a skilled Data Center Technician in Albacete, Spain to provide on-site technical support at local data center facilities. Key Responsibilities Remote Hands & Smart Hands support (cabling, power cycling, hardware swaps) Server rack installation and decommissioni…",2026-03-08T05:52:27Z
5611765175,Fullstack Software Engineer TS,España,1149,IT Jobs,"We're building a next-generation AI tool designed to revolutionize business productivity. Our team of 40 passionate talents spans across France, Spain, and the United States, and our vision is backed by 6 international investment funds. To accelerate our growth, we're looking for a talented Software Engineer to join our Engineering team and help us build an innovative product that will make a real impact on how thousands of users work every day. Tasks You'll design, develop, and maintain our di…",2026-02-03T14:15:26Z
5671950437,Arquitecta/o Oracle Primavera,"Valencia, España",1965,IT Jobs,"En ALTEN tenemos claro que el éxito de nuestros proyectos se debe a las personas que forman nuestro equipo. Por eso, si tienes más de 5 años de experiencia en implantaciones de suite Oracle Primavera, nos comprometemos a impulsar tu talento, satisfacer tus expectativas laborales y hacerte sentir como en casa. ¿Quieres construir hoy el mundo de mañana? ¡Sigue leyendo! ¿Cuáles serían tus principales funciones? Garantizar el buen funcionamiento de las aplicaciones, participar en su evolución, reso…",2026-03-19T13:52:21Z
5653364979,Digital Transformation Manager - Vallés Occidental,España,54444,IT Jobs,"2. Responsabilidades principales Dirección y supervisión del entorno IT (modelo externalizado) Coordinación global de los proveedores tecnológicos (ERP SAP, infraestructuras, desarrollos, web…). Control de SLA's, niveles de servicio, plazos y optimización de costes. Evaluación, selección y negociación con nuevos proveedores cuando sea necesario. Supervisión del diseño y coherencia de la arquitectura tecnológica. Identificación de mejoras en rendimiento, seguridad y estabilidad de los sistemas. …",2026-03-04T08:24:31Z
5547715351,Sales Representative & Product Developer,España,2411,IT Jobs,"Reporting to Sales Manager / Subsidiary Sales Manager Purpose Maximize sales and profit of the assigned Enza Zaden customer base with the existing product portfolio and realizing product development from the Introduction phase on. In addition support the decision-making process and successful introduction of new varieties. Geographical scope One country Operational level Operational Key accountabilities 1. Responsible for the sales at subsidiary level for a group of customers, by undertaking ac…",2025-12-18T20:46:19Z
5687938877,Senior Full‑Stack Software Engineer,España,2215,IT Jobs,"At EPAM NEORIS, we believe that transformation starts with people. Today, as part of EPAM, we have expanded our global reach and capabilities, while keeping what matters most: a culture where every person can grow, contribute, and take the lead. We are not just looking to fill positions. We aim to bring in talent that wants to improve, learn constantly, and make an impact on every project. We are a diverse, inclusive, and continuously evolving team. We promote ideas, not hierarchies. We invest …",2026-04-02T23:41:54Z
5686367309,"Engineering Manager, Wikidata Platform",España,1868,IT Jobs,"This position is posted by Jobgether on behalf of a partner company. We are currently looking for an Engineering Manager, Wikidata Platform in Spain. This role is a pivotal leadership position responsible for managing and growing the team that develops and maintains a large-scale, high-throughput data platform. You will oversee the design, delivery, and operational excellence of the platform’s query infrastructure, ensuring reliability, scalability, and performance for millions of global users.…",2026-04-01T23:44:44Z
5688577544,Técnico/a de diagnosis - Sector automoción,España,2500,IT Jobs,"En ALTEN tenemos claro que el éxito de nuestros proyectos se debe a las personas que forman nuestro equipo. Por eso nos comprometemos a impulsar tu talento, satisfacer tus expectativas laborales y hacerte sentir como en casa. ¿Quieres construir hoy el mundo de mañana? ¡Sigue leyendo! Buscamos un/a Técnico/a de diagnosis encargado de detectar, analizar y contener defectos eléctricos/electrónicos en vehículos durante fase de producción o antes de su expedición, garantizando la continuidad product…",2026-04-03T12:36:49Z
5646338546,Data Architect / Data Architecture Lead,"Madrid, España",61111,IT Jobs,"Diseñarás Enterprise Data Models (EDM) y arquitecturas de DWH end‑to‑end. Liderarás migraciones (on-prem → cloud → Power BI ). Impulsarás modelado dimensional (Kimball) y canónico/empresarial . Alinearás la arquitectura con equipos de Power BI (DAX, RLS, performance). Trabajarás con equipos de negocio para levantar requisitos y asegurar coherencia semántica. Diseñarás modelos lógicos, físicos y semánticos y diferentes capas. Contribuirás al gobierno del dato y a la calidad de información en ent…",2026-02-26T19:39:40Z
5660972157,Data Specialist ID48002,"Oviedo, Asturias, España",2029,IT Jobs,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17 industries. We rank among the leaders in areas like application development and AI/ML, and our people-first culture has earned us multiple Best Place to Work awards. WHY JOIN US If you're looking for a place to grow, make an impact, and work with people who care, we'd love to meet you! ABOUT THE ROLE As a Data Steward, you will play a key role in ensuring high-quali…",2026-03-10T21:39:20Z
5686284265,Graduados/as ADE/Economía (SAP FI Seidor Academy - Public Cloud),España,1611,IT Jobs,"Humanizando la Tecnología. Somos una gran empresa con alma de start-up. Nos organizamos por unidades de conocimiento expertas que colaboran entre sí. Por ello buscamos personas inquietas, que les motiven los retos y con ganas de crecer personal y profesionalmente , que se unan a nuestro equipo para tener un impacto positivo en el mundo a través de la tecnología. ¿TE APUNTAS AL RETO? ¡Llega la SAP SEIDOR Academy - Public Cloud FI! ¿Te gustaría impulsar tu carrera como Consultor/a SAP en una comp…",2026-04-01T22:51:33Z
5679796562,Consultor SAP RE-FX,España,1262,IT Jobs,"¿Quiénes somos?: Neotalent Conclusion es una de las mayores especialistas del mercado ibérico en captación y gestión de talento informático y de ingeniería. Como parte del grupo neerlandés Conclusion, que se compone por un ecosistema de 25 empresas y 3.600 empleados, nos centramos en aumentar la capacidad tecnológica de nuestros clientes y acelerar la transformación digital de los mismos. En Neotalent Conclusion, somos especialistas del talento. Atraemos a los mejores profesionales y los combin…",2026-03-27T01:53:31Z
5664173706,Product Line Manager – Global Data and AI Platforms,"Barcelona, España",1156,IT Jobs,"Product Line Manager – Global Data and AI Platforms ​ Location: Barcelona About Sanofi We are an innovative global healthcare company, driven by one purpose: we chase the miracles of science to improve people’s lives. Our team, across some 100 countries, is dedicated to transforming the practice of medicine by working to turn the impossible into the possible. We provide potentially life-changing treatment options and life-saving vaccine protection to millions of people globally, while putting s…",2026-03-13T22:28:04Z
5028198048,Administrador y Desarrollador de MicroStrategy ( con inglés),"Madrid, Comunidad de Madrid, España",2130,IT Jobs,"SlashMobility SlashMobility es una firma boutique tecnológica que está construyendo algo diferente a la consultoría tradicional. No queremos ser una fábrica de horas ni una consultora masiva. Estamos creando una casa para la Tecno Élite: profesionales que quieren trabajar con grandes corporaciones en retos reales, con equipos pequeños, muy buenos y con impacto. Ayudamos a grandes organizaciones a diseñar y construir productos digitales y plataformas tecnológicas que realmente mueven su negocio.…",2025-01-29T12:57:07Z
5663036929,Full Stack Engineer ID51856,"Salamanca, España",925,IT Jobs,"AgileEngine is an Inc. 5000 company that creates award-winning software for Fortune 500 brands and trailblazing startups across 17 industries. We rank among the leaders in areas like application development and AI/ML, and our people-first culture has earned us multiple Best Place to Work awards. WHY JOIN US If you're looking for a place to grow, make an impact, and work with people who care, we'd love to meet you! ABOUT THE ROLE We are looking for a Senior Full Stack Engineer to design and buil…",2026-03-13T00:40:23Z
5490842501,Data Engineer - Big Data M/F,España,1612,IT Jobs,General information Publication date 03/02/2025 Category OPERATIONS - ENGINEERING/PRODUCTION Job title Data Engineer - Big Data M/F Contract Permanent contract Job description En AKKODIS buscamos dos Data Engineers especializados en Big Data para unirse a nuestro equipo. Ambos perfiles trabajarán en un entorno de teletrabajo 100%y estarán involucrados en la migración y optimización de soluciones de procesamiento de datos. La incorporación es inmediata y el periodo de cobertura del servicio será…,2025-11-11T16:03:35Z
5500687760,Software Architect,España,1790,IT Jobs,"Who we are: Let's have fun shaping your future! We are Socialpoint, a world-renowned mobile game studio proudly part of the Zynga & Take-Two Interactive family. We’re the creators of hits like Dragon City, Two Dots, Top Troops, and Monster Legends, loved by hundreds of millions of players around the globe.We craft the best social games, bringing joy from Barcelona to the world. Now, we want to bring the world to Barcelona! At Socialpoint, work and play intertwine seamlessly, and we celebrate th…",2025-11-17T19:55:25Z
5597854202,Software Engineer III,"Barcelona, España",2151,IT Jobs,"Who We Are: At Emburse, you’ll not just imagine the future – you’ll build it. As a leader in travel and expense solutions, we are creating a future where technology drives business value and inspires extraordinary results. Our AI-powered platform helps organizations modernize financial operations, increase visibility, and optimize spend across the enterprise. Emburse is looking for a passionate software engineer to contribute to the development of an engaging and interconnected set of system so…",2026-01-23T21:48:12Z
5687943937,Software Engineer (Java),España,1250,IT Jobs,"IntellectEU is an international technology company focused on digital finance and emerging technologies. At IntellectEU we are on a mission to become the top-of-mind fintech company. We are committed to our people and believe in building a better future with the newest of the newest technologies. Giving young people and industry veterans a growing ground to play, launch ideas & work very closely with our clients. With our hands-on experience in both technical & capital markets, there’s no chall…",2026-04-02T23:44:02Z
5371683086,Backend ( DATA) - 100% remoto,"Barcelona, Cataluña, España",1687,IT Jobs,"SlashMobility SlashMobility es una firma boutique tecnológica que está construyendo algo diferente a la consultoría tradicional. No queremos ser una fábrica de horas ni una consultora masiva. Estamos creando una casa para la Tecno Élite: profesionales que quieren trabajar con grandes corporaciones en retos reales, con equipos pequeños, muy buenos y con impacto. Ayudamos a grandes organizaciones a diseñar y construir productos digitales y plataformas tecnológicas que realmente mueven su negocio.…",2025-08-28T13:26:09Z
5052002411,Postdoctoral researcher for AI applied to music creation,"Barcelona, España",1306,IT Jobs,"Researcher to carry out scientific and technical activities into new AI methodologies of interest for music composition, production and performance, in the frame of the Chair AI and Music (Cátedra IA y Música) Train and support doctoral students who develop their doctoral thesis in Music and AI within the framework of the Chair (PT1-A1) Carry out research that allows the development of new AI methodologies based on deep learning that allow assistance in the different processes involved in music…",2025-02-16T11:52:57Z
5542425560,Software Development Engineer,España,1063,IT Jobs,"PHP Developer Who We Are Solera is a global leader in data and software services that strives to transform every touchpoint of the vehicle lifecycle into a connected digital experience. In addition, we provide products and services to protect life’s other most important assets: our homes and digital identities. Today, Solera processes over 300 million digital transactions annually for approximately 235,000 partners and customers in more than 90 countries. Our 6,500 team members foster an uncomm…",2025-12-14T21:08:52Z
5664132005,Experto/a en geotecnia (m),España,1039,IT Jobs,"BETWEEN Group busca un Ingeniero Geotécnico Senior con al menos 10 años de experiencia para unirse a nuestro equipo. Como parte fundamental de nuestra división de ingeniería, tendrás la oportunidad de liderar y participar en proyectos geotécnicos de gran envergadura, asegurando la viabilidad y seguridad de nuestras infraestructuras. Responsabilidades Principales: Realizar investigaciones geotécnicas exhaustivas, incluyendo la planificación y supervisión de sondeos, ensayos de laboratorio y de c…",2026-03-13T21:37:27Z
5688044437,Lead Product Manager - Technical (Artificial Intelligence and Decision Product Enablement Program),"Weldon Spring, Saint Charles County, US",109728,IT Jobs,"Our Purpose Mastercard powers economies and empowers people in 200 countries and territories worldwide. Together with our customers, we’re helping build a sustainable economy where everyone can prosper. We support a wide range of digital payments choices, making transactions secure, simple, smart and accessible. Our technology and innovation, partnerships and networks combine to deliver a unique set of products and services that help people, businesses and governments realize their greatest pot…",2026-04-02T20:03:08Z
5678597906,Engagement Lead with Al Strategy exp (Remote),"Grapevine, Tarrant County, US",108073,IT Jobs,"Position Description: The Cognizant Automation practice focuses on providing Robotic Process Automation, Smart Data Intake, Analytics, Machine learning, Gen AI and Agentic AI solutions for mission critical business and IT processes to major industries globally. It is one of the fastest growing practices in the company, and a key pillar of our digital offerings. We are seeking an Engagement Lead / AI Strategy Lead to help our clients harness the power of AI and to manage the automation delivery …",2026-03-25T19:50:07Z
5687367536,Coding Supervisor,"Little Rock, Pulaski County, US",61726,IT Jobs,"Department: Hospital Coding Service Shift: Day Working Hours: flexible Summary: Coordinates and directs the coding department within the revenue cycle. Lead, train, audit and provide support to staff and the rest of the revenue cycle while working to enhance the efficiency, compliance and accuracy of all processes ensuring all compliance goals are met. Implement and achieve on-going best practice standards through process improvement to achieve excellent outcomes. The role provides leadership w…",2026-04-02T08:08:37Z
5666350109,Software Engineer - Clearance Required,"Norrisville, Harford County, US",182803,IT Jobs,"Job ID: 712393BR Date posted: Mar. 12, 2026 Description: This position may be eligible for a $25K sign on bonus for external hires! What We‘re Doing: Lockheed Martin, Cyber & Intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. As a cyber security professional at Lockheed Martin, you‘ll protect the networks that our citizens and the world depend upon each minute: Financial assets. Healthcare information. Cr…",2026-03-15T08:49:07Z
5685762494,Senior Software Engineer - Radar Modeling and Simulation,"Rosemont, Delaware County, US",184567,IT Jobs,"Job ID: 716258BR Date posted: Jan. 27, 2026 Description: Who We Are Lockheed Martin is dedicated to shaping, developing, & advancing technologies & capabilities with a focus on our customers‘ needs as part of our 21st Century Security vision. We foster collaborative innovation, provide opportunities for career development, & empower our employees with the skills needed to create cutting-edge products & solutions that keep our users Ahead of Ready. Who You Are As a Senior Software Engineer in th…",2026-04-01T11:21:02Z
5685758762,Software Engineer Level 2 - Clearance Required,"Bethesda, Montgomery County, US",172342,IT Jobs,"Job ID: 716430BR Date posted: Jan. 28, 2026 Description: This position may be eligible for a $25K sign on bonus for external hires! What We‘re Doing: Lockheed Martin, Cyber & Intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. As a cyber security professional at Lockheed Martin, you‘ll protect the networks that our citizens and the world depend upon each minute: Financial assets. Healthcare information. Cr…",2026-04-01T11:18:48Z
5686518412,Commuter NTD Transit Data Manager,"Textile Finance, Los Angeles County, US",70769,IT Jobs,"Overview: If you reside in California, please see our California Applicant Privacy Policy for more information about our data handling practices and your data rights. Responsibilities: A National Transit Database (NTD) Data Manager is responsible for ensuring the accuracy, integrity, and timely submission of data required for the monthly and annual reports for the Federal Transit Administration (FTA) . This includes managing the collection, verification, analysis, and reporting on financial, op…",2026-04-01T20:06:32Z
5687008084,Application Development and Deployment Lead,"Chevy Chase, Montgomery County, US",160420,IT Jobs,"Job ID: 714650BR Date posted: Feb. 16, 2026 Description: The Contractor shall provide an Applications Development Lead to oversee all full-stack and software development of the compliant targeting request, nomination, and tasking management system. This lead shall be experienced with, the Sponsor‘s development and deployment. The lead shall work with enterprise partners to ensure the capabilities developed and deployed conform to an enterprise framework and can operate in an enterprise hosting …",2026-04-02T03:26:02Z
5666350010,Software Engineer - Clearance Required,"Ladiesburg, Frederick County, US",152205,IT Jobs,"Job ID: 712393BR Date posted: Mar. 12, 2026 Description: This position may be eligible for a $25K sign on bonus for external hires! What We‘re Doing: Lockheed Martin, Cyber & Intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. As a cyber security professional at Lockheed Martin, you‘ll protect the networks that our citizens and the world depend upon each minute: Financial assets. Healthcare information. Cr…",2026-03-15T08:49:02Z
5680796195,Software Engineer- Clearance Required,"Garrett Park, Montgomery County, US",127794,IT Jobs,"Job ID: 712844BR Date posted: Feb. 15, 2026 Description: This position may be eligible for a $25K sign on bonus for external hires! WHAT WE‘RE DOING Lockheed Martin, Rotary Mission Systems Cyber & Intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. As a cyber security professional at Lockheed Martin, you‘ll protect the networks that our citizens and the world depend upon each minute: Financial assets. Heal…",2026-03-27T19:15:10Z
5666348256,Software Engineer - Clearance Required,"Hillcrest Heights, Prince George's County, US",155474,IT Jobs,"Job ID: 712393BR Date posted: Mar. 12, 2026 Description: This position may be eligible for a $25K sign on bonus for external hires! What We‘re Doing: Lockheed Martin, Cyber & Intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. As a cyber security professional at Lockheed Martin, you‘ll protect the networks that our citizens and the world depend upon each minute: Financial assets. Healthcare information. Cr…",2026-03-15T08:46:31Z
5680794765,Software Engineer- Clearance Required,"Long Green, Baltimore County, US",133396,IT Jobs,"Job ID: 712844BR Date posted: Feb. 15, 2026 Description: This position may be eligible for a $25K sign on bonus for external hires! WHAT WE‘RE DOING Lockheed Martin, Rotary Mission Systems Cyber & Intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. As a cyber security professional at Lockheed Martin, you‘ll protect the networks that our citizens and the world depend upon each minute: Financial assets. Heal…",2026-03-27T19:10:54Z
5666355805,Software Engineer - Clearance Required,"Clifton East End, Baltimore, US",163637,IT Jobs,"Job ID: 712393BR Date posted: Mar. 12, 2026 Description: This position may be eligible for a $25K sign on bonus for external hires! What We‘re Doing: Lockheed Martin, Cyber & Intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. As a cyber security professional at Lockheed Martin, you‘ll protect the networks that our citizens and the world depend upon each minute: Financial assets. Healthcare information. Cr…",2026-03-15T08:55:01Z
5688032617,Application Development and Deployment Lead,"Warrenton, Fauquier County, US",152577,IT Jobs,"Job ID: 714650BR Date posted: Feb. 16, 2026 Description: The Contractor shall provide an Applications Development Lead to oversee all full-stack and software development of the compliant targeting request, nomination, and tasking management system. This lead shall be experienced with, the Sponsor‘s development and deployment. The lead shall work with enterprise partners to ensure the capabilities developed and deployed conform to an enterprise framework and can operate in an enterprise hosting …",2026-04-02T19:26:18Z
5688031578,Sr Full Stack Software Engineer - Clearance Required,"Brandywine, Prince George's County, US",184839,IT Jobs,"Job ID: 719103BR Date posted: Feb. 26, 2026 Description: This position is participating in our External Referral Program . If you know somebody who may be a fit, click here to submit a referral. If your referral is hired, you‘ll receive a payment! code-extrefer Senior Full Stack Software Engineer - Clearance Required WHAT WE‘RE DOING • Join Lockheed Martin Rotary and Mission Systems, Cyber & Intelligence, where we foster innovation and integrity. • As a Senior Full Stack Software Engineer, you‘…",2026-04-02T19:24:31Z
5685769064,Software Engineer Level 2 - Clearance Required,"Edgemere, Baltimore County, US",184637,IT Jobs,"Job ID: 716430BR Date posted: Jan. 28, 2026 Description: This position may be eligible for a $25K sign on bonus for external hires! What We‘re Doing: Lockheed Martin, Cyber & Intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. As a cyber security professional at Lockheed Martin, you‘ll protect the networks that our citizens and the world depend upon each minute: Financial assets. Healthcare information. Cr…",2026-04-01T11:25:31Z
5685778952,Senior Software Engineer - Radar Modeling and Simulation,"Sharon Hill, Delaware County, US",196721,IT Jobs,"Job ID: 716258BR Date posted: Jan. 27, 2026 Description: Who We Are Lockheed Martin is dedicated to shaping, developing, & advancing technologies & capabilities with a focus on our customers‘ needs as part of our 21st Century Security vision. We foster collaborative innovation, provide opportunities for career development, & empower our employees with the skills needed to create cutting-edge products & solutions that keep our users Ahead of Ready. Who You Are As a Senior Software Engineer in th…",2026-04-01T11:30:35Z
5687367543,Coding Supervisor,"Cammack Village, Pulaski County, US",62167,IT Jobs,"Department: Hospital Coding Service Shift: Day Working Hours: flexible Summary: Coordinates and directs the coding department within the revenue cycle. Lead, train, audit and provide support to staff and the rest of the revenue cycle while working to enhance the efficiency, compliance and accuracy of all processes ensuring all compliance goals are met. Implement and achieve on-going best practice standards through process improvement to achieve excellent outcomes. The role provides leadership w…",2026-04-02T08:08:37Z
5680795537,Software Engineer- Clearance Required,"Sandy Spring, Montgomery County, US",186083,IT Jobs,"Job ID: 712844BR Date posted: Feb. 15, 2026 Description: This position may be eligible for a $25K sign on bonus for external hires! WHAT WE‘RE DOING Lockheed Martin, Rotary Mission Systems Cyber & Intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. As a cyber security professional at Lockheed Martin, you‘ll protect the networks that our citizens and the world depend upon each minute: Financial assets. Heal…",2026-03-27T19:13:06Z
5666353785,Software Engineer - Clearance Required,"George Washington, Alexandria City, US",158322,IT Jobs,"Job ID: 712393BR Date posted: Mar. 12, 2026 Description: This position may be eligible for a $25K sign on bonus for external hires! What We‘re Doing: Lockheed Martin, Cyber & Intelligence invites you to step up to one of today‘s most daunting challenges: the use of advanced electronics to undermine our way of life. As a cyber security professional at Lockheed Martin, you‘ll protect the networks that our citizens and the world depend upon each minute: Financial assets. Healthcare information. Cr…",2026-03-15T08:53:49Z
